# ppt
 ,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311
2010-02-01T00:00:00Z,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01T00:00:00Z,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01T00:00:00Z,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01T00:00:00Z,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01T00:00:00Z,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01T00:00:00Z,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01T00:00:00Z,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01T00:00:00Z,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01T00:00:00Z,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01T00:00:00Z,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01T00:00:00Z,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01T00:00:00Z,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,1.52894266741935,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,4.03780272725806,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-1.03676898209677,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,-2.97190565303226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01T00:00:00Z,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,1.41676185542857,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,3.84880572428571,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-1.35895376371429,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,-3.62475226589286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01T00:00:00Z,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,4.96837857829032,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,7.60830757916129,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,2.458920126,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0.225819973870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01T00:00:00Z,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,10.8748692266667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,12.8283505566667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,9.04316081666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,6.91530953666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01T00:00:00Z,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,16.6360982258064,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,17.5585477741935,16.254639,16.254639,16.254639,16.254639,16.254639,16.254639,16.254639,16.254639,16.254639,16.254639,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,14.6660359677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01T00:00:00Z,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,24.8040646,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,26.1182922333333,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,23.6297955,22.474094,22.474094,22.474094,22.474094,22.474094,22.474094,22.474094,22.474094,22.474094,22.474094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01T00:00:00Z,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,28.3530058387097,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,29.4258042580645,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,27.6110843225806,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,25.9393024516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01T00:00:00Z,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,24.6251065483871,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,25.9095253225806,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,23.5092578064516,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,21.7596306774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01T00:00:00Z,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,19.9612428333333,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,21.2462218166667,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,19.1751579,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,17.5096889666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01T00:00:00Z,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,14.2551007,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,15.9390598548387,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,13.0678139387097,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,11.2937517935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01T00:00:00Z,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,7.5587424746,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,10.6843415866667,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,4.399418457,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,1.79592170466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01T00:00:00Z,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,0.915613362580645,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,2.74895596419355,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-0.490680851612903,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,-2.67698207677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01T00:00:00Z,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,-1.81996866425806,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,0.882363424193548,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-4.76054624612903,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,-7.41362053645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01T00:00:00Z,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,1.21489551344828,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,3.04649845517241,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-0.340313423448276,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,-2.53537339655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01T00:00:00Z,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,10.1553942064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,12.2270273064516,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,8.24130066451613,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,6.60543011935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01T00:00:00Z,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,15.4215604333333,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,16.4988702666667,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,14.6333211833333,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,13.3595556266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
